filename,caption,tags,actual,predicted,correct
39199926_957340961116255_2319589631865126912_n.jpg,"Adding these delicacies to your menu brings more happiness to the occasion. 
Call now to select your menu.
9869308338
www.tanveecaterers.com

#catering #indiancuisine #chaat #food #love #foodlove #panipuri #pavbhaji #dosa #pizza #burger #noodles #chinesecuisine #manchurian #wedding #birthday #engagement #reception #events #dombivli #dombivlikar #tanveecaterers #menu #tasty #delicacies #happiness #occasion #thane #mumbai",engagement wedding mumbai panipuri happiness tanveecaterers foodlove manchurian dombivlikar thane events delicacies burger chaat love catering chinesecuisine menu noodles dombivli pizza dosa birthday indiancuisine food tasty occasion pavbhaji reception,0,0,True
39265308_704345676573681_2092669256733818880_n.jpg,The famous Pav Bhaji of Mumbai !!! #mumbai #lokhandwala #pavbhaji #extrabutter #extracheese #delicious #yummy #travel #travelfood #foodie #foodbeast #cheese #foodiegram #foodlover #mobilephotography,foodlover travel mumbai extrabutter foodie foodiegram pavbhaji extracheese travelfood mobilephotography delicious cheese foodbeast yummy lokhandwala,1,1,True
38778141_456572611497507_6262349479081410560_n.jpg,"Pav Bhaji....... ..
.
.
.
Popular Indian streetfood where pavs /dinner rolls are served with Spicy tangy curry of mixed vegetables 
cooked in spices topped with dollop of butter...Indeed fingerlicking...
.
.
.
#tastebirdz #pavbhaji #pavbhaji😋 #mumbaistreetfood #indiansnacks #indianstreetfood #streetfoodlover #streetfood #northindian #asiancuisine  #pav #chaat  #veggies #chaatlover #delhistreetfood #pavbhaaji #pavbhajilove #pavbhajilover #pavbhajifondue #deliciousfood #fingerlickingfood #delhifood #dillifoodies #deliciousness #carbs #junkfood",mumbaistreetfood tastebirdz pavbhaaji deliciousness indianstreetfood fingerlickingfood indiansnacks asiancuisine junkfood carbs streetfoodlover pav pavbhajilove northindian chaatlover delhifood dillifoodies chaat pavbhajifondue pavbhajilover veggies delhistreetfood streetfood pavbhaji deliciousfood,1,0,False
40084023_305838273525587_7091806443891851264_n.jpg,"Good food is a wise medicine😋😋😋
Yummyyyy!!!
#pavbhaji
#sarafa
#food#foodblogger#indianfoodie#indianblogger#indoriblogger#indori#deliciousfood#yummyfood#indorifood#foodexplorer#foodlover#bestfood#journeystarts#foodlove#foodblogging#foodforlife#foodie#foodforever",indianblogger foodlove foodlover bestfood foodforever foodblogger food foodie sarafa indianfoodie indori pavbhaji foodexplorer indorifood yummyfood foodforlife deliciousfood journeystarts foodblogging indoriblogger,1,1,True
39184609_489094254888044_5722029553723899904_n.jpg,The New Pav Bhaji Pizza @apnachaathouse #pizza #unique #flavour#surreyeats #surreybc #snack #streetfood #fresh #quick #tasty #apna #indian #pavbhaji,surreyeats unique tasty snack streetfood pavbhaji surreybc flavour pizza quick indian fresh apna,0,0,True
39578088_2141751729370074_5743761486946238464_n.jpg,"Oreo Ice Cream Sandwich 😍
Pure bliss is the word for this one!!! Who all love oreo? .
.
.
.
I received so many messages after I uploaded this as my story🙈
Most of them were death threats😂
.
.
.
.
Follow me on Fb and Zomato- Bonappetit_1
#shotononeplus #pavbhaji #dwarka #icecreamlover #dillifoodies #saadidilli #mumbaifoodies #indianfoodie #hungrydilliwaali #delhifoodwalks #mumbaiigers #indianstreetfood #delhifoodguide #delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood #indianfoodiye #mumbaifoodiye #foodiye #chaibreak #icecream #incredibleindia #oreocake #indian_photography #maggie #indianstreetfood #oreoicecream #oreo #bonappetit",mumbaistreetfood icecream mumbaiigers shotononeplus indianfoodie indianstreetfood icecreamlover saadidilli mumbaifoodies chaibreak foodiye maggie oreocake delhibloggers delhifoodwalks dillifoodies hungrydilliwaali oreo delhitimes oreoicecream bonappetit mumbaifoodiye dwarka delhistreetfood incredibleindia indian_photography pavbhaji indianfoodiye delhifoodguide,0,0,True
39119199_232766184070799_6481362295434772480_n.jpg,"Masala pav 
To get featured your photography that defines india use our official hashtag #indie_diaries 
#indie_diary #india #indian #_moi #_soi #storiesofindia #travelrealindia #indiagram #food #foodphotography #foodblogger #food52 #food52 #indianfood #pavbhaji #pavbhaji😋 #pavbhajifondue #instagood #ilovefood 
#ilovefoodtoomuch #ilovefoods #pav #pavbhajilover",_moi foodphotography foodblogger indianfood ilovefoods pav travelrealindia indian _soi ilovefood india pavbhajifondue pavbhajilover food52 storiesofindia indie_diary instagood ilovefoodtoomuch food pavbhaji indie_diaries indiagram,0,1,False
38957892_319211575482440_1245801228944801792_n.jpg,"KABULI SHISH KEBAB ❤️
.
.
. .
.
 @touristjanpath
.
.

These Tender mutton kebabs with mint, chilli and tandoori flavours were served as a stack and tasted exceptionally well.
.
.
.
.
.
.
Follow my food journey @rassay_delight
.#noida #delhigram #kerala #delhidiaries #delhi #delhi_igers #waiwai #somumbai #sodelhi #bengaluru #newdelhi #mumbaidiaries #kolkata #sokolkata #delhifoodblogger #panipuri #kolkatadiaries #pavbhaji #kolkatagram #westbengal #delhifoodie #nepal #mumbaifoodie #mumbai #golgappe #golgappa #indianfood #poha",westbengal delhifoodie mumbai sokolkata panipuri mumbaifoodie newdelhi kolkatadiaries waiwai indianfood mumbaidiaries delhidiaries golgappa kolkatagram golgappe poha kerala nepal delhifoodblogger somumbai kolkata delhigram pavbhaji delhi bengaluru noida delhi_igers sodelhi,0,0,True
38785394_1885704065058757_3128032163509829632_n.jpg,"Presenting the much appetizing cheese pav bhaji.😍😋 Toh intezaar kis baat ki?😉
#pavbhaji #cheesepavbhaji #dombivli #kalyan #malhartreats",kalyan cheesepavbhaji malhartreats pavbhaji dombivli,0,0,True
38923045_2263160880583040_8037401652258406400_n.jpg,"Pav Bhaji Khaoge........ sab........z
.
Follow @dil_se_chatore for more updates!
.
#dilsechatore#pavbhaji#buttery#salad
#pav#bhaji#look#like#smile#amazing
#myfavorite#foods##food #foodporn #yum #instafood #yummy #amazing #instagood #photooftheday #sweet  #fresh #tasty #foodie #delish #delicious #eating",bhaji foodie smile eating delicious amazing delish salad photooftheday pav instafood buttery myfavorite foodporn like look fresh yum sweet yummy instagood foods food tasty pavbhaji dilsechatore,1,1,True
39629842_514670452275039_9005571062703849472_n.jpg,Homemade Pav Bhaji Masala #masala#foodie #indianfood #food #yummy#foodporn#foodphotography #foodgasm#instafood#streetfood#foodblogger#mumbaifoodie#foodlove#tasty#foodbloggers#mumbaifoodblogger#mumbai#delhi#pavbhaji#indianstreetfood#indianfoodbloggers#mumbaidiaries##instagood#picoftheday#homemade#pavbhajimasala#,foodphotography foodblogger mumbai foodie mumbaifoodie indianstreetfood indianfoodbloggers indianfood foodlove mumbaidiaries instafood foodporn pavbhajimasala masala yummy foodbloggers instagood mumbaifoodblogger picoftheday food tasty streetfood pavbhaji delhi foodgasm homemade,0,1,False
39192414_1855692871145104_2827159186050121728_n.jpg,"Cheese pav bhaji 🔥
At juhu chaupati
.
.
.
.
#juhuchaupati #food #pavbhaji #mumbaifood #tasteofmumbai #tasteofindia #cheesypavbhaji #yummyfood",cheesypavbhaji mumbaifood food pavbhaji yummyfood juhuchaupati tasteofindia tasteofmumbai,1,1,True
39386882_459308197911710_3125957024290963456_n.jpg,"#MonsoonCraving

Are you travelling on #Pune - #Ahmednagar highway?
Take a break at Smile Stone to enjoy garama garam...tasty...delicious Pav Bhaji and celebrate your monsoon journey!

#SmileStone #Pune #Ahmednagar #Highway #Restaurant #monsoon #menu #PavBhaji #journey #happiness #food #lunch #dinner #travel #love #taste #leisure #fun #garden #shopping #Aurangabad #Shirdi #Ajanta #Ellora #Maharashtra #India",fun happiness leisure lunch India MonsoonCraving travel Pune Highway journey taste garden Shirdi love monsoon menu Aurangabad Ajanta Maharashtra Restaurant food dinner shopping SmileStone Ellora Ahmednagar PavBhaji,1,0,False
39333325_2108837659434481_4321116298143596544_n.jpg,#mumbai #dharavi #bandstand #bandra #navimumbaikar #dadar #mumbaikars #marathi #maharashtra #vada #pavbhaji #dost #pyaar #lovestory #inspiration #india #jaibhim #pune #nashik #panvel #marathination #misalpav #konkan  #like #delhi #punjab #nagpur #ladki #desi #yaar,nashik punjab mumbai misalpav yaar maharashtra panvel ladki konkan dadar mumbaikars lovestory jaibhim bandstand nagpur like pune india pyaar bandra inspiration dost desi vada marathination navimumbaikar pavbhaji delhi dharavi marathi,0,0,True
39011829_285636335360758_6760371686039617536_n.jpg,#mumbai #dharavi #bandstand #bandra #navimumbaikar #dadar #mumbaikars #marathi #maharashtra #vada #pavbhaji #dost #pyaar #lovestory #inspiration #india #jaibhim #pune #nashik #panvel #marathination #misalpav #konkan  #like #delhi #punjab #nagpur #ladki #desi #yaar,nashik punjab mumbai misalpav yaar maharashtra panvel ladki konkan dadar mumbaikars lovestory jaibhim bandstand nagpur like pune india pyaar bandra inspiration dost desi vada marathination navimumbaikar pavbhaji delhi dharavi marathi,0,0,True
39178517_1836337046415117_3829827702257352704_n.jpg,What a way to spend a rainy Sunday than having a day of cooking comforting #Indian food courtesy of @meerasodha #freshindia and #madeinindia #dhokla with #cauliflower #chickpea and #pomegranate #chaat for lunch and #dishaspavbhaji for tea #pavbhaji #indianfood #vegetarian #homemade,madeinindia dishaspavbhaji chaat homemade vegetarian pavbhaji Indian cauliflower freshindia chickpea indianfood dhokla pomegranate,0,0,True
39823532_777108465969405_6557862921471262720_n.jpg,"#repost @thedelhistreets😍😍
#tag#pavbhajjilovers#
#pavbhaji#indianstreetfood#delhistreetfood#butterbread#vegcurry🍜 #withgreenchutney#onions#eknumber#tasty#tastyfood#deliciousfood#indianfood#indianfoodbloggers#foodgasm#foodporn#foodiegram#midnightsnacks😋 #instagood #instapic#instagram#pavbhaji #foreveryone#dubailife#mydubai#mydubailife🇦🇪 #enjoy#tastyfood#everyone🤗🤗🤗",repost butterbread indianstreetfood withgreenchutney indianfoodbloggers instapic indianfood everyone midnightsnacks onions dubailife foodporn mydubailife foodiegram tag vegcurry foreveryone tastyfood instagood instagram enjoy tasty delhistreetfood eknumber pavbhaji pavbhajjilovers deliciousfood mydubai foodgasm,1,1,True
39613369_717554585273363_4089982487899234178_n.jpg,"#midnightcravings ❤️❤️
✔️MANGO SHAKE
✔️PAV BAAJI
✔️DAHI PURI
✔️PANEER TAWA PULAO.
. 📍SAGAR CHAT 1846, Dr Rajkumar Rd, Mariappanapalya, Rajaji Nagar, Bengaluru, Karnataka 560021.
.
.
.
FOLLOW @foodzeee ❤️
.
.
.
#chaat #chaats #midnight #nightcravings #northindianfood #streetfood #india #bangalore #nightrestaurant #foodie#tawapulao#dahipuri #pavbhaji#instafood#mangoshake #instapic#Tuesday #instagram #love #likeforlike #foodporn #foodbloggers #foodzeee",foodie instapic tawapulao likeforlike instafood midnightcravings foodporn chaats nightrestaurant mangoshake india chaat love northindianfood foodzeee Tuesday foodbloggers nightcravings dahipuri instagram streetfood pavbhaji bangalore midnight,0,1,False
39410894_451776891997471_6114531535275163648_n.jpg,When all u need is #pavbhaji for an #eveningsnack 😏 #foodie #dosaplaza #foodpic #food #foodphotography #foodblogger #foodiesofinstagram #foodies #foods,foodpic foodphotography foods foodblogger food foodie pavbhaji eveningsnack foodies foodiesofinstagram dosaplaza,1,1,True
38879281_654681954919008_8144155692920471552_n.jpg,#pavbhaji #indocanadianchef #mumbaifood #indianfoodie #firstorder #spicyfood #masalapav #mumbaichafoodies #indianchef #homecooked #insiderfood,mumbaifood mumbaichafoodies spicyfood indianfoodie indianchef pavbhaji firstorder indocanadianchef masalapav homecooked insiderfood,0,0,True
39147945_2279181265651491_3645554076042657792_n.jpg,"Utterly Butterly Delicious “Pav Bhaji” !! .
.
📸 - @
.
🌮 Follow @BhukkadPunekar & Be A Bhukkad..
.
🍿Tag Us & Get Featured Here
.
#pavbhaji #pune #punevadapav #bhukkadpunekar #drink #food #foodporn #eatme #feedme #punelife #pune #punefoodie #punefood #eater #dailyfoodfeed #eatfamous #punekar #foodbible #foodgasm #cheatmeal #instafood #whataleats #nom #yum #foodpics #foodstagram #foodie",punefoodie foodbible punelife foodie whataleats foodpics dailyfoodfeed punevadapav instafood foodporn eatfamous drink feedme eater yum pune cheatmeal punefood foodstagram punekar nom bhukkadpunekar food pavbhaji eatme foodgasm,1,1,True
39371757_215732719300837_8500716237633767619_n.jpg,"Good vibes, occasions, happiness, laughter and delicious food is all you need to celebrate life!💐🍴
Indian Feast with Home-made Food with lots of love & joy: #PaniPuri, #PavBhaji & Sindhi #DalPakwan!
A variety of Indian dishes for every mood, every occasion & for everyone❤️
.
#HappyRakshaBandhan 👨‍👩‍👧‍👧🌷
Homemade with love by: @megha.thawrani🌻
.
.
#HungryHarWaqt  #Indian #IndianCuisine #IndianRecipes #IndianSpices #IndianFood #IndianFeast #FlavoursOfIndia #FoodofMumbai #Foodie #MumbaiFoodie #Feast #SundayFeast #FoodPhotography #FoodLove #WeekendVibes #SundayVibes #SundayFunday #Celebrations #CelebrateLife #GoodVibesOnly #HappyHours #DesiFood #Homemade #HomemadeWithLove #CheerstotheWeekend",HomemadeWithLove IndianFeast GoodVibesOnly Indian CelebrateLife MumbaiFoodie FoodPhotography FoodLove FoodofMumbai IndianRecipes WeekendVibes CheerstotheWeekend DalPakwan HappyRakshaBandhan FlavoursOfIndia HungryHarWaqt PaniPuri Homemade IndianFood SundayFeast Feast Celebrations Foodie SundayFunday DesiFood IndianCuisine SundayVibes HappyHours IndianSpices PavBhaji,0,0,True
39199932_2279977202279960_5620604755727351808_n.jpg,"Evening snacks yummmy Missal Pav at Jhankar..❤️🤤
.
Pic taken admin : @deepak_jain786 ..❤️
.
For more join us @foodiesinceborn92 ..❤️
.
#misalpav #vadapav #samosa #idlisambhar #pavbhaji #pizza #burger #frenchfries #pasta #yum #yummy #tasty #vegfood #vegan #veg #vegetarianlife #vegetarian #vegetarianrecipes #foodblogger #foodies #foodphotography #foodporn #foodiesinceborn92 #deepakjaindj❤️",vadapav vegetarianrecipes foodphotography foodblogger pasta misalpav vegetarian foodporn vegfood ❤️ burger yum veg pizza vegetarianlife yummy samosa foodiesinceborn92 idlisambhar vegan tasty pavbhaji frenchfries foodies,1,0,False
39157404_1057217771114951_3144189551304507392_n.jpg,"The only man worth chasing this summer is the Ice Cream man XD😂
.
.
.
.
Which is your favourite flavour in ice creams? Comment below!!
.
.
.
.
Follow me on Fb and Zomato- Bonappetit_1
#shotononeplus #pavbhaji #dwarka #vforveggie #dillifoodies #saadidilli #mumbaifoodies #indianfoodie #hungrydilliwaali #delhifoodwalks #mumbaiigers #indianstreetfood #delhifoodguide #delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood #indianfoodiye #mumbaifoodiye #foodiye #chaibreak #canada_gram #canada #teatime☕ #indian_photography #maggie #indianstreetfood #icecreamlover #icecream #bonappetit",mumbaistreetfood icecream mumbaiigers shotononeplus indianfoodie indianstreetfood vforveggie icecreamlover saadidilli canada_gram mumbaifoodies chaibreak foodiye maggie delhibloggers delhifoodwalks dillifoodies hungrydilliwaali ☕ delhitimes bonappetit mumbaifoodiye dwarka delhistreetfood indian_photography pavbhaji indianfoodiye delhifoodguide canada,0,0,True
39368900_402879740242646_7762668348273328128_n.jpg,Pav bhaji kinda Saturday.👅 #likeforfollow #likeforlikes #like4likes #followforfollowback #follow4followback #pavbhaji #pav #bhaji #onionrings #onions #greenchutney #yummyfood #lovely #instagram #instagaming #foodporn #foodie #foodgasm #india,likeforfollow greenchutney instagaming bhaji follow4followback followforfollowback onions instagram foodgasm onionrings foodie india pavbhaji lovely pav yummyfood foodporn likeforlikes like4likes,1,1,True
38871469_893314274211508_8551498079264571392_n.jpg,"Pavbhaji with chopped onions,coriander leaves ,sprinkled with a lot of lime juice.just love to add a lot of butter.i just love to have it with soft buttery buns.
.
.
.
Follow @bipolar.blogger for amazing updates.
.
.
.
#chandigarhblogger#chandigarhfoodblogger#pavbhaji#delhistreetfood#mumbaiigers#indianstreetfood#zingyzest#dilsefoodie#trellingfood#indianfoodie#indianfoodblogger#grubzone#delhifoodwalks#foodtalkindia#sodelhi#fbai#dillifoodies#saadidilli#mumbaifoodies#heydelhi#foodmaniacindia#popxofeatures#crazyfood#instachandigarh#delhifoodguide#heartymeal#foodbloggersofinstagram",foodmaniacindia mumbaiigers indianfoodie indianstreetfood heartymeal chandigarhblogger saadidilli chandigarhfoodblogger grubzone fbai mumbaifoodies popxofeatures zingyzest delhifoodwalks instachandigarh dillifoodies indianfoodblogger foodbloggersofinstagram crazyfood delhistreetfood heydelhi pavbhaji dilsefoodie foodtalkindia delhifoodguide trellingfood sodelhi,1,0,False
39532414_287201668761430_6788071132722364416_n.jpg,"Veg Sangrila
Price? @ Rs80/-
Where? ~Pola's harbor lounge

Credits: @md_fayaz_shaikh 📷

Want your Food features to be featured here?
Tag or Hashtag #foodsofballari on your food Pictures. If Ua Account is Private then DM/Insta Direct us your food Pictures.
-------------------------------------------
#foodsofballari #bestofballari #ballari #vegan #veg #pavbhaji #desifood #indianfood #foodgram #instagood #foodblogger #foodbloggers #foodreview #india #indiagram #ballaridaires #foodlove #instalove #instagood #food #foodheaven #yummy #instagramindia",foodgram ballaridaires foodblogger foodsofballari indianfood foodreview foodlove ballari desifood instagramindia india veg yummy instalove foodbloggers instagood vegan bestofballari food pavbhaji indiagram foodheaven,0,0,True
39087515_263865030911355_4845702495575474176_n.jpg,"Gluten-free, Vegan and Vegetarian Authentic Indian Foods #thali #spicyfood #studentdeals #bristoluni #stillhungry #streetfood #indianfood #vegan #vegetarian #cothamhill #clifton #chaipanibristol #foodie #foodlover #foodporn #food #takeaway #restaurants #indianrestaurant #curry #indiancurry #freshspices #freshfood #glutenfreefood #veganfood #vegetarianfood #chaipanibristol #keemapav #panipuri #pavbhaji #cholebhature",chaipanibristol panipuri foodie indianfood freshspices clifton foodlover spicyfood restaurants vegetarianfood thali vegetarian stillhungry foodporn cholebhature glutenfreefood keemapav bristoluni freshfood cothamhill takeaway indianrestaurant indiancurry studentdeals veganfood vegan food streetfood pavbhaji curry,0,0,True
39894771_541170119653885_56720847733204642_n.jpg,#gadbadicecream #falooda #cutlet #gobimanchurian #pavbhaji,gobimanchurian gadbadicecream pavbhaji cutlet falooda,0,0,True
39104632_708562136154397_8035015338363977728_n.jpg,"Guess the missing ingredient.

#Cookpad #guesstheingredients #quiz #foodporn #foodie #pavbhaji",Cookpad guesstheingredients foodie pavbhaji foodporn quiz,0,1,False
40246495_532997897114064_2276439319507894272_n.jpg,Rakshabandhan celebrations at my mother maternal home .Enjoyed a lot . Family gatherings are always best . So my sunday become beautiful in this way.how you celebrated your rakshabandhan? #pavbhaji #tasty #yummy #delicious #food #foodie #thekitchen #eatfamous #foodphotography #instaeat #instayum #instapost #instafood #instalike #foodporn #foodgasm #foodgrammer #foodblogger #like4like #likeforalike #likesforlikes #followforfollowback #followformore #followme #followforfollow,instalike foodphotography instayum foodblogger foodie followme foodgrammer followformore delicious followforfollow followforfollowback instaeat instapost thekitchen instafood foodporn eatfamous likeforalike yummy likesforlikes food tasty pavbhaji foodgasm like4like,0,1,False
39372363_279004686263164_8561472037002936320_n.jpg,"I donno what I miss more- my Boo or the Vada Pav he’s holding! 
PC: @nitesh_thakuur .
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#vadapav #mumbaifood #indianfood #streetfood #food #foodpics #foodphotography #blogger #foodblogger #handsinframe #nature #tasteofindia #happy #eeeeeats #nomnom #loveforfood #foodlover #pavbhaji #contestalert #giveaway #followforfollowback #potd #instagood #picoftheday #likeforfollow #indiancuisine #instapic",vadapav foodphotography foodblogger blogger giveaway instapic foodpics indianfood foodlover loveforfood followforfollowback likeforfollow nomnom contestalert tasteofindia eeeeeats instagood picoftheday mumbaifood food indiancuisine nature streetfood pavbhaji potd happy handsinframe,0,1,False
39083197_1634823873312919_5306999038481006592_n.jpg,"Cafée_mh05 #pavbhaji #cheeselovers *pav_bhaji_cheese_toast* #evening #sancks
#Yammmmee #test££££ #Badlapur #cafe_mh05Roksss",Badlapur cheeselovers evening sancks pavbhaji Yammmmee cafe_mh05Roksss test,0,0,True
39119755_1886585754976964_2955343833618972672_n.jpg,"@yummy_bites_cbe 
#yummy #yummy😋 #yummyfood #samosa #vadapav #dabeli #pavbhaji #pavbhaji😋 #manchurian #cabbagemanchurian #gobimanchurian #northindian #northindiantest #panipuri #panipurilovers #bhelpuri #bhel #dahipuri #masalapuri #grillsandwich #vegsandwich #sandwich #fresh #spicy #yummybites 
Address:- shop no.2 corporation building,
near ganesh temple,
opp corporation office,
Ramchandra road,
R.S puram Coimbtore.",vadapav panipurilovers panipuri northindiantest dabeli bhel manchurian spicy northindian fresh cabbagemanchurian gobimanchurian sandwich bhelpuri masalapuri yummyfood samosa yummy grillsandwich dahipuri vegsandwich pavbhaji yummybites,0,0,True
39850979_339540150116512_8800745184754139136_n.jpg,"Indian chaat extravaganza: pav bhaji, pani puri and samosa chaat",,1,0,False
39783547_2233089043587101_783321860635885568_n.jpg,"Paneer Pav Bhaji 😋😋😋 with everything made from scratch and just so you all know, there's nothing like slow cooked bhaji.
.
Though the cooking was going on regularly, lacked the enthusiasm to post here & wanted to take a break. Spent a relaxing day & baked bread of any kind after a long time & it was just what I needed. Not for nothing it's said that baking is therapeutic.
.
Oh....Happy #madrasday there's no place like #nammachennai to me
.
.
.
.
#ticklingpalates #indiancuisine #indianfood #chennaifoodie #chennaiblogger #streetfood #mumbaipavbhaji #vegetarian #baking #homebaking #pavbhaji #vegetarianfoodshare #vegetarianfood #paneer",ticklingpalates vegetarianfoodshare baking madrasday indiancuisine vegetarianfood chennaifoodie homebaking streetfood vegetarian pavbhaji nammachennai chennaiblogger mumbaipavbhaji indianfood paneer,0,1,False
38847394_301419730409413_2644929350087999488_n.jpg,"Homemade Pav Bhaji is the best for a Sunday!  Added with extra butter and  some lemon...It totally makes my day !
Ingredients:-
1) Potatoes - 2
2) Cauliflower - half
3) Carrot - half 
4) Chopped Onion and Capsicum - according to ur taste
5) Chopped Tomatoes - 3
6) Grated garlic - 10
7) Green Peas 
8) Pav Bhaji Masala , Salt to taste , Kashmiri red chilli powder - All 2-3 tsp.
. :Steps and Procedure :-
1. Boil the veggies in a pressure cooker for 2 whistles on medium flame and keep the water left after the boiling in separate container. 
2. Mash all the veggies. Now heat a pan and add some butter n oil to it. Then add green chilli , ginger,garlic and fry it for a minute on medium flame.

3. Then add onions to the mixture and fry till soft and turning yellow. Stir nicely.

4. Add Chopped Capsicum and green peas . Mix it and fry for again a min after which u can add the tomatoes and stir it carefully.

5. Add some salt to taste and fry for 3-4 mins . After this , add kashmiri red chilli powder and pavbhaji masala to it .

6. Cover the pan and let it simmer for 30 - 40 sec so that all masalas get roasted well . At this point , add mashed veggies and mix well. 
KEEP MASHING THE BHAJI FOR THAT RICH FLAVOUR 
7. Now add some water which u kept separately and stir for sometime. Again add very less salt. 
8. Now  stir the mixture and cover the pan to let it simmer for 2-3 mins. It's Ready!........Add some butter and coriander leaves for the extra delicious flavour.
Don't Forget to add lemon too!! 9. Toast the pavs with butter and SERVE HOT with some chopped onions!! Thank me later 😂
.
.
.

#pavbhaji #homemade #foodie #foodporn #yumza  #tasty #zayka #swaad #foodforlife #foodforever #thinkfood #foodforthought #foodcoma #foodstagram  #best #monsoon #rains #enjoy #homefood #indianfood  #spicy #bliss #loveforfood #follow  #💜 #glassofwineforme",yumza homemade rains foodie foodcoma zayka thinkfood swaad indianfood loveforfood follow spicy glassofwineforme foodporn homefood foodforever foodforthought monsoon bliss foodstagram enjoy tasty pavbhaji foodforlife best,1,1,True
39835957_2042453099398923_5855973645062504448_n.jpg,"PAV BHAJI
I'm the biggest pav bhaji lover!
That spicey limey garma garam bhaji when paired with makkhan me sika soft pav, haayyeee, Muu mee kuch kuch hota h.
I had this at Raju Chat Bhandar at abulane and was utterly disappointed. :/
The bhaji was so ""UBLI HUI""
It tasted bland and really 'normal'
The pav was also not that good and :( I so wish I could go to Jeemkhaan Maidan to have my fav one soon.

KAHA?!: Raju Chaat Bhandar, Abulane, Meerut
KITNE ME?!: 40₹ -_-
KAISA LAGA?!: NOOORRMAAAALLL

#food #foodie #foodielife #foodblog #foodblogger #foodphotographer #omnommomnom #omnommomnomeats #omnommomnomreviews #love #tastyfood #pavbhaji #someerut #indianfood #indianstreetfood",tastyfood foodblogger food omnommomnom love foodie omnommomnomeats someerut pavbhaji indianstreetfood foodphotographer omnommomnomreviews foodblog indianfood foodielife,1,1,True
39329119_134841397450908_2886578107604188221_n.jpg,"Money 💰 can buy happiness and its called Food. 🙈
.
. •
•
🍴#food #foodofinstagram #foodie#instafood #yummy #sharefood #instaeat #foodstagram #foodie #instafood #heresmyfood #foodiegram #foodlovers #amazingfood #foodforlife #tasty #foodpictures #foodlover #delicious #foodstyle #foodpic #foodie #foodpics #foodblog #foodtime #all_food_passion #foodheaven #foods #foodblogger #igfood #pavbhaji",foodtime foodblogger foodie all_food_passion foodpics delicious foodlover heresmyfood instaeat sharefood foodofinstagram instafood foodblog foodlovers amazingfood foodiegram igfood foodstagram yummy foodpic foods food tasty foodstyle foodpictures pavbhaji foodforlife foodheaven,0,1,False
39268440_251010829081801_6034508099753082880_n.jpg,"Lunch scenes be like 😍😍
What do you think?
.
.
.
.
.
.
.
Follow @ourhungerstory 
Follow @ourhungerstory .
.
.
.
.
.
.
#ourhungerstory #foodlover #foodgasm #lovetoeat #indianfoodbloggers #f52grams #newdelhi #huffposttaste #eeeeeats #eatingforinsta #bloggersofinstagram #onmyplate #pavbhaji",bloggersofinstagram foodlover eatingforinsta huffposttaste newdelhi pavbhaji indianfoodbloggers ourhungerstory lovetoeat onmyplate f52grams foodgasm eeeeeats,1,1,True
39269283_291368048323972_322767488079101952_n.jpg,Dinner time!!! Made some #pavbhaji #patra and #samosas 😋 #millerlite,pavbhaji patra millerlite samosas,0,1,False
39244166_228654327827975_393155997696262144_n.jpg,#pavbhaji #chefanupa #foodstagram,pavbhaji foodstagram chefanupa,1,1,True
39011830_554448084991459_9100274644904050688_n.jpg,"||Hyderabad|| Kesariya Sweets|| Pav Bhaji|| Mirch Bhaji|| Khandvi|| Bhelpuri|| Time for some snacking!!
.
Got this delivered by @swiggyindia from @kesariyas 
#pavbhaji #mirchbhaji #bhelpuri #khandvi #snacks #snacking #rain #swiggy #homedelivery #Hyderabad #eveningsnacks #snacks #indian #chaats #lipsmacking #delicious #foodstagram #foodinsta #foodie #foodphotography #foodpornshare  #foodcoma #foodshare #foodporn #foodgasm #dineanddining #hyderbadfoodblogger #desi #indiansnacks",dineanddining foodphotography lipsmacking foodie foodcoma indiansnacks delicious snacks foodinsta foodpornshare swiggy khandvi foodporn indian hyderbadfoodblogger chaats Hyderabad homedelivery bhelpuri foodshare foodstagram desi pavbhaji mirchbhaji snacking rain foodgasm eveningsnacks,0,1,False
39582774_239219160127263_4717014739832537088_n.jpg,"VEG PAV BHAJI 😋
Place : @timesssquare
Location : TimessSquare,Near Yogi Nagar, Borivali West

Follow @mumbaifoodblogger_ to know more about food and travel in Mumbai
Use #mumbaifoodblogger or dm to get featured
#mumbaifoodie #mumbaifoodblogger#mumbai#pavbhaji#yummy#tasty#unbeatable#rakhidaytoday#mumbaichafoodies#foodiesengage",mumbaifoodblogger mumbaichafoodies foodiesengage mumbai tasty mumbaifoodie pavbhaji rakhidaytoday yummy unbeatable,0,0,True
